car_model,car_price,date,time,total_mileage,year,gear_type,fuel_type,url,city,area
HYUNDAI HB20 COMFORT PLUS 1.0 FLEX 12V MEC. 2019,62900.0,27 fev,14:21,60314.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-comfort-plus-1-0-flex-12v-mec-2019-1152268178,Gravataí,Vera Cruz
Hyundai HB20 confort 1.0 única Dona ,52900.0,27 fev,12:36,83000.0,2016,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-confort-1-0-unica-dona-1152178083,São Leopoldo,Fião
Hyudai HB20 Confort/Plus 1.0 12v 2017,54900.0,27 fev,11:44,72000.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyudai-hb20-confort-plus-1-0-12v-2017-1135980218,Capão da Canoa,Fião
Sucata Hyundai HB20 2015 128cv 1.6 Flex (Somente Retirada de Peças),50000.0,27 fev,10:52,999999999999.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/sucata-hyundai-hb20-2015-128cv-1-6-flex-somente-retirada-de-pecas-1126065897,Novo Hamburgo,Ideal
HB20 1.6 HATCH! ÓTIMO ESTADO DE CONSERVAÇÃO ! ATÉ 100% FINANCIADO!,49900.0,27 fev,10:02,0.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-hatch-otimo-estado-de-conservacao-ate-100-financiado-1123449867,Sapiranga,Centro
Hyundai HB20 Comfort 1.0 Ano 2017,52000.0,27 fev,09:54,77000.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-comfort-1-0-ano-2017-1089107131,Agudo,Centro
HB20 1.0 Comfort 12v 2015,49900.0,27 fev,08:59,80000.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-comfort-12v-2015-1083701406,Caxias do Sul,Kayser
Hyundai Hb20 1.0 UNIQUE 12V FLEX 4P MANUAL,52900.0,27 fev,08:51,46176.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-unique-12v-flex-4p-manual-1139201691,Taquara,Kayser
HB20 CONFORT PLUS 15/15,46900.0,27 fev,08:38,69610.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-confort-plus-15-15-1114931181,Porto Alegre,Partenon
HB20 2020 1.0 completo!,62900.0,26 fev,23:43,1000.0,2020,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2020-1-0-completo-1152058829,Esteio,Tamandaré
"HB20S 1 Million 1.6, Aut Ano 2019",74900.0,26 fev,22:31,85000.0,2019,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20s-1-million-1-6-aut-ano-2019-1135673571,Canoas,Igara
Hyundai Hb20 1.0 Tgdi Platinum,115990.0,26 fev,22:26,0.0,2023,Automático,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-tgdi-platinum-1067065770,Caxias do Sul,Nossa Senhora de Fátima
Hyundai Hb20 1.0 12v Limited,95390.0,26 fev,22:26,0.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-limited-1079206813,Caxias do Sul,Nossa Senhora de Fátima
hb20 1.6 m manual,47900.0,26 fev,21:58,90000.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-m-manual-1111744002,Porto Alegre,Sarandi
Hyundai Hb20 1.0 12v Sense,86290.0,26 fev,21:37,0.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-sense-1066955158,Caxias do Sul,Nossa Senhora de Fátima
Muito novo! Hyundai HB20 Unique 1.0 Flex 2019 ,57900.0,26 fev,21:19,54000.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/muito-novo-hyundai-hb20-unique-1-0-flex-2019-1137407284,Três Coroas,Nossa Senhora de Fátima
Hyundai HB 20 (único dono) ,56500.0,26 fev,18:47,80000.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb-20-unico-dono-1151993794,Marcelino Ramos,Nossa Senhora de Fátima
Hyundai HB20 1.6 Comfort 16V 2015 (Completo),50900.0,26 fev,18:38,98000.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-comfort-16v-2015-completo-1143399904,Porto Alegre,Petrópolis
Hb20 Hatch 1.6 ,57700.0,26 fev,17:58,128500.0,2016,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-hatch-1-6-1144482197,Canoas,Niterói
Hb20 1.6 confort Plus Automático 2014,55000.0,26 fev,17:45,90000.0,2014,Automático,Flex,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-confort-plus-automatico-2014-1151977476,Pelotas,São Gonçalo
Hyundai Hb20 1.0 12v Limited,95390.0,26 fev,13:21,0.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-limited-1079206944,Caxias do Sul,Nossa Senhora de Fátima
Vendo Hyunday HB20 Sense,56000.0,26 fev,10:29,15500.0,2022,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-hyunday-hb20-sense-1151843165,Porto Alegre,Morro Santana
Hb20 Comfort Plus/Style 1.6 Completo ,55900.0,26 fev,10:27,63000.0,2016,Manual,Flex,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hb20-comfort-plus-style-1-6-completo-1118987144,Caçapava do Sul,Morro Santana
HYUNDAI HB20 SENSE 1.0 2021,65900.0,26 fev,09:50,0.0,2021,Manual,Flex,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-sense-1-0-2021-979455853,Pelotas,Centro
Hyundai Hb20 1.0 12v Vision,106290.0,26 fev,09:40,0.0,2022,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-vision-1066919832,Caxias do Sul,Nossa Senhora de Fátima
Hyundai Hb20 1.0 12v Comfort,89690.0,25 fev,22:09,0.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-comfort-1066661678,Caxias do Sul,Nossa Senhora de Fátima
Hyundai Hb20 1.0 Tgdi Comfort,109790.0,25 fev,20:09,0.0,2023,Automático,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-tgdi-comfort-1066968126,Caxias do Sul,Nossa Senhora de Fátima
Hb20 1.0 Unique Mec Apenas 34.000 km Zerado - Onix C3 208 Gol Ka,59900.0,25 fev,19:12,34000.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-unique-mec-apenas-34-000-km-zerado-onix-c3-208-gol-ka-1151713999,Passo Fundo,Vila Rodrigues
HB20 Comfort 1.0/Hatch,39000.0,25 fev,17:01,89000.0,2013,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-comfort-1-0-hatch-1151676647,Gravataí,Dona Mercedes
HB20 1.6 COMFORT PLUS FLEX ,71900.0,25 fev,15:26,28340.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-comfort-plus-flex-1128125195,Carazinho,Dona Mercedes
Hyundai HB20 Unique 10 12v Flex - Ano 2019 Completo,56900.0,25 fev,11:15,48000.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-unique-10-12v-flex-ano-2019-completo-1151540181,Canoas,Niterói
Hb20 1.0 Unique,51990.0,25 fev,10:48,47000.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-unique-1151528909,Novo Hamburgo,Santo Afonso
Hyundai HB20 Vision ,69900.0,25 fev,00:15,7000.0,2022,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-vision-953585474,Taquara,Nossa Senhora de Fátima
"HB20 1.6 , 2016 Confort/Plus Automatico zerado",62500.0,24 fev,19:22,60000.0,2016,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-2016-confort-plus-automatico-zerado-1057560057,Porto Alegre,São Sebastião
Hyundai HB20 1.0 - 2016 - Preto - Leia o Anúncio,44900.0,24 fev,16:11,184000.0,2016,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-2016-preto-leia-o-anuncio-1151260690,Canoas,Marechal Rondon
HB20 1.0 COMFORT PLUS FLEX,54900.0,24 fev,14:57,85173.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-comfort-plus-flex-1110263249,Carazinho,Marechal Rondon
HB 20,51900.0,24 fev,14:14,72400.0,2016,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb-20-1151197257,Canoas,Igara
HYUNDAI HB20 1.6 COMFORT STYLE 16V FLEX 4P MANUAL,65900.0,24 fev,09:05,71299.0,2018,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-comfort-style-16v-flex-4p-manual-1151029086,Novo Hamburgo,Rondônia
HB20 1.0 CONFORT 2019,56000.0,24 fev,00:49,85000.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-confort-2019-1150950857,Caxias do Sul,Nossa Senhora da Saúde
Hb20x 1.6 Premium Automático 2015,58900.0,23 fev,23:02,61000.0,2015,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20x-1-6-premium-automatico-2015-1110908625,Canoas,Niterói
Hb 20 copa 2015 ,50990.0,23 fev,20:58,90000.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb-20-copa-2015-1150891081,Osório,Niterói
Hb20 Hatch,42000.0,23 fev,19:43,111000.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-hatch-1150852730,Alvorada,Stella Maris
HB20 Confort 1.0 2018 Único dono - Particular - 64.000 km,53000.0,23 fev,16:38,64000.0,2018,Manual,Gasolina,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-confort-1-0-2018-unico-dono-particular-64-000-km-1150777441,Porto Alegre,Petrópolis
Hb20,55900.0,23 fev,13:22,70000.0,2018,Manual,Flex,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hb20-1143911911,Cruz Alta,Brum
Hb20,49500.0,23 fev,13:15,55000.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hb20-1150676016,Tupanciretã,Brum
"Hyundai HB20 1.0 Comfort 2017 127.000 km - 3.000,00  abaixo da fipe - IPVA pg",48500.0,23 fev,13:09,127000.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-comfort-2017-127-000-km-3-000-00-abaixo-da-fipe-ipva-pg-1150673012,Esteio,Jardim Planalto
Hyundai HB20,49900.0,23 fev,11:54,150000.0,2018,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1150627627,Novo Hamburgo,Canudos
HB20 1.6 Comfort Plus,55900.0,23 fev,11:48,83000.0,2016,Manual,Flex,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-comfort-plus-1150625417,Santa Maria,Camobi
Hb20 comfort plus 2018 1.0,51900.0,22 fev,21:05,94000.0,2018,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-comfort-plus-2018-1-0-1150430509,Porto Alegre,Coronel Aparício Borges
HB20 Premium 1.6 - 2014,49900.0,22 fev,18:58,109325.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-premium-1-6-2014-1150384122,Gravataí,Parque dos Anjos
HYUNDAI HB20 1.0 COMFORT 12V FLEX 4P MANUAL,55900.0,22 fev,16:51,92000.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-comfort-12v-flex-4p-manual-1150328311,Novo Hamburgo,Rincão
HYUNDAI HB20 HB20 UNIQUE 1.0 FLEX 12V MEC.,57900.0,22 fev,15:59,56979.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-hb20-unique-1-0-flex-12v-mec-1150305989,Novo Hamburgo,Rio Branco
"HB20 2014 Confort  1.0 , Completo , Muito bom estado",41990.0,22 fev,14:28,113.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2014-confort-1-0-completo-muito-bom-estado-1150261372,Porto Alegre,Sarandi
HB20 2019 Unique Completo Impecavel,56900.0,22 fev,13:31,60000.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2019-unique-completo-impecavel-1107410533,Sapiranga,Centro
HB20 ,58500.0,22 fev,11:54,46500.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hb20-1150186098,Pelotas,Centro
Hyundai Hb20 Comfort 1.0 2019 placa RS 39000km,61990.0,22 fev,11:49,39000.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-comfort-1-0-2019-placa-rs-39000km-1145518378,Cachoeirinha,Vila Cachoeirinha
Vendo HB20 - Comfort Plus 1.0,47000.0,22 fev,11:09,76800.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-hb20-comfort-plus-1-0-1120890103,Imbé,Vila Cachoeirinha
Hb20 espetacular ipva 2023 pago,45990.0,22 fev,10:09,69200.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-espetacular-ipva-2023-pago-1136229036,Cachoeirinha,Vila Cachoeirinha
HB 20 Comfort 1.0 Flex,58900.0,22 fev,09:56,55000.0,2018,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb-20-comfort-1-0-flex-1045237371,Canoas,Centro
HB20 1.6 Premium Automático,79500.0,22 fev,08:59,59037.0,2019,Automático,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-premium-automatico-1150099574,Tapejara,Centro
HYUNDAI HB20 1.0 SENSE ,68900.0,21 fev,20:46,31000.0,2022,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-sense-1143605267,Santa Cruz do Sul,Goiás
HYUNDAI HB20 1.6 CONFORT PLUS AUT 2013,49900.0,21 fev,13:29,78000.0,2013,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-confort-plus-aut-2013-1117030790,Porto Alegre,São Sebastião
HB20 ,48000.0,21 fev,11:00,96500.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1149723335,Teutônia,São Sebastião
Hyundai Hb20 Unique - Ano 2019 - na cor Branca,58900.0,21 fev,10:15,0.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-unique-ano-2019-na-cor-branca-1070335201,Santo Antônio da Patrulha,São Sebastião
"Hb20 Vision, Câmbio Automático",80900.0,21 fev,09:25,42000.0,2020,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-vision-cambio-automatico-1101088087,Dois Irmãos,São Sebastião
Hb20 1.6 comfort style 2016 novo ,55900.0,20 fev,22:40,63000.0,2016,Manual,Flex,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-comfort-style-2016-novo-1124239887,Pelotas,Três Vendas
HB20 1.0 Confort  2014,47900.0,20 fev,20:21,90201.0,2013,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-confort-2014-1149557589,Sapucaia do Sul,Primor
HB20 R Spec 2016 Impecável e com baixa KM,56900.0,20 fev,17:51,67000.0,2016,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-r-spec-2016-impecavel-e-com-baixa-km-1135509195,Lajeado,Conventos
Hb20 Vision 1.0 2022 placa i,69990.0,20 fev,16:23,20500.0,2022,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-vision-1-0-2022-placa-i-1104337617,Cachoeirinha,Vila Cachoeirinha
HB20 1.6 Confort Plus,53900.0,20 fev,13:50,63000.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-confort-plus-1133050482,Santa Cruz do Sul,Country
Hb20 1.6 automatic 2019,68900.0,20 fev,10:16,60000.0,2019,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-automatic-2019-1126902864,Porto Alegre,Glória
HB 20 1.6,40000.0,20 fev,07:43,104000.0,2013,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb-20-1-6-1060074374,Nova Santa Rita,Glória
HB20 2019 - Apenas 29.000 KM - A baixo da Fipe,55900.0,19 fev,22:21,29000.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hb20-2019-apenas-29-000-km-a-baixo-da-fipe-1149241595,Rio Grande,Cidade Nova
Hb20 confort plus ,48000.0,19 fev,20:21,110000.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-confort-plus-1149222000,Osório,Cidade Nova
HB20 C.Plus 1.6 2014 Flex,49990.0,19 fev,18:51,96752.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-c-plus-1-6-2014-flex-1140524020,Canoas,Niterói
Hb20 1.0 comfort 10 a baixo da fipe,37000.0,19 fev,16:47,60000.0,2014,Manual,Gasolina,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-comfort-10-a-baixo-da-fipe-1137363848,Caxias do Sul,Centro
Vendo Hb20 ,66000.0,19 fev,09:13,72000.0,2017,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-hb20-1122655782,Capão da Canoa,Centro
HB20 1.6 2017 Preto Único Dono 46000km Banco de Couro Original IPVA 23 PAGO,57000.0,19 fev,06:39,46000.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-2017-preto-unico-dono-46000km-banco-de-couro-original-ipva-23-pago-1149190993,Pelotas,Centro
Hb20 1.6 ,44000.0,18 fev,15:51,97000.0,2013,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-1149067616,Guaíba,Colina
vendo ou troco HB20 confort 1.0 2015 completo,43000.0,18 fev,15:34,115000.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-hb20-confort-1-0-2015-completo-1149061919,Viamão,São Lucas
Hb20 2017,48500.0,17 fev,18:35,55.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2017-1148698028,Porto Alegre,Jardim Leopoldina
HB20 Comfort Plus,46200.0,17 fev,15:30,101000.0,2015,Manual,Gasolina,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-comfort-plus-1145987991,São Leopoldo,Morro do Espelho
Hb20 1.6 confort 2015 ,53900.0,17 fev,15:20,71500.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-confort-2015-1148613779,Arroio do Meio,Morro do Espelho
Torrando Hb20 13/14,35000.0,17 fev,14:50,200000.0,2013,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/torrando-hb20-13-14-1148599383,Porto Alegre,Morro Santana
HB20 Premium 1.6 Flex 16V Aut.,71900.0,17 fev,14:18,57300.0,2017,Automático,Flex,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hb20-premium-1-6-flex-16v-aut-1148585975,Bagé,Getúlio Vargas
hb20 unique 2019,25000.0,17 fev,10:12,74830.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-unique-2019-1134040100,Gravataí,COHAB A
Hyundai Hb20 1.0 12V FLEX SENSE MANUAL,59900.0,16 fev,23:02,74120.0,2020,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-flex-sense-manual-1095338891,Erechim,COHAB A
HB 20 único dono ,47900.0,16 fev,20:12,64000.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb-20-unico-dono-1148271178,Porto Alegre,Sarandi
HB20 Vision 2022,68900.0,16 fev,20:09,9500.0,2022,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-vision-2022-1148270382,Viamão,Fiuza
Vendo HB20 18/19 unique ,53000.0,16 fev,19:37,130000.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-hb20-18-19-unique-1148256435,Itapuã,Viamão
